cid,isosmiles,mw,polararea,complexity,heavycnt,hbonddonor,hbondacc,rotbonds,mp
6624,CC(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,267.1,20.2,219.0,17,1,1,2,70.0
6629,CC(C)(C1=CC=CC=C1)OO,152.19,29.5,115.0,11,1,2,2,-9.0
6643,CCC(C)(C)C1=CC=C(C=C1)O,164.24,20.2,132.0,12,1,1,2,95.0
6647,CCCC(CCC)C(=O)OC1C[C@H]2CC[C@H](C1)[N+]2(C)C.[Br-],362.3,26.3,318.0,21,0,3,7,329.0
6650,CC1(CCC(CC1)C(C)(C)N)N,170.3,52.0,155.0,12,2,2,1,-45.0
6660,CC1=C(C(=O)CC1)O,112.13,37.3,156.0,8,1,2,0,106.5
6661,CN1CCN(C1=O)C,114.15,23.6,101.0,8,0,1,0,8.2
6669,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C,294.3,109.0,418.0,21,0,5,2,135.5
6672,CC1=C(C(=CC=C1)C)[N+](=O)[O-],151.16,45.8,143.0,11,0,2,0,15.0
6674,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C,402.5,88.5,756.0,29,1,5,4,237.0
6681,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3Br)Br)N,381.02,60.2,414.0,19,1,3,0,221.0
6683,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O,256.209,94.8,407.0,19,3,5,0,259.0
6693,C1=CC2=C3C(=C1)C(=O)OC(=O)C3=CC=C2,198.17,43.4,282.0,15,0,3,0,270.0
6694,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)O.[Cl-],479.0,52.8,811.0,34,1,5,7,165.0
6697,C1=CC=C2C(=C1)C3=CC=CC4=C3C(=CC=C4)C2=O,230.26,17.1,348.0,18,0,1,0,170.0
6701,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3)C(=O)O)N,267.24,97.5,461.0,20,2,5,1,295.5
6702,CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)N,237.25,60.2,379.0,18,1,3,0,205.5
6704,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)[N+](=O)[O-],253.21,80.0,428.0,19,0,4,0,231.5
6705,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=O)C3=C(C2=O)C(=CC=C3)[N+](=O)[O-],298.21,126.0,488.0,22,0,6,0,385.0
6710,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)N,223.23,60.2,352.0,17,1,3,0,253.5
6716,CC1=CC(=O)C2=C(O1)C=C3C(=C2OC)C=CO3,230.22,48.7,362.0,17,0,4,1,144.5
6718,C1=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])O)Cl,242.4,66.0,210.0,13,1,3,0,92.5
6719,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O,340.4,51.2,512.0,26,0,3,4,146.75
6721,C1=C(C(=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])O)[N+](=O)[O-],245.1,178.0,317.0,17,2,8,0,175.5
6724,C1=CC2=C3C(=C1)C(=O)C(=O)C3=CC=C2,182.17,34.1,267.0,14,0,2,0,261.0
6726,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3,266.4,6.5,253.0,20,0,2,3,105.5
6730,C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(=O)O)Cl,281.1,37.3,258.0,18,1,2,3,168.0
6731,C1=CC=C2C(=C1)C=CC(=N2)C3C(=O)C4=CC=CC=C4C3=O,273.3,47.0,423.0,21,0,3,1,241.0
6733,CC(C)CC(=O)C1C(=O)C2=CC=CC=C2C1=O,230.26,51.2,333.0,17,0,3,3,68.5
6735,C1CC(=O)C2=CC=CC=C21,132.16,17.1,151.0,10,0,1,0,42.0
6737,C1=CC(=C(C(=C1)Cl)C=O)Cl,175.01,17.1,117.0,10,0,1,1,71.5
6738,CC1=C(C(=CC=C1)C(=O)O)O,152.15,57.5,155.0,11,2,3,1,165.5
6739,CC1=C(C(=CC=C1)[N+](=O)[O-])C,151.16,45.8,153.0,11,0,2,0,15.0
6740,CC1=C(C=CC=C1Cl)[N+](=O)[O-],171.58,45.8,157.0,11,0,2,0,37.8
6746,CC[C@H](C=C[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,412.7,20.2,674.0,30,1,1,5,170.0
6748,CN1C=CC(=O)C2=CC=CC=C21,159.18,20.3,222.0,12,0,2,0,152.0
6753,CC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-],268.27,101.0,355.0,19,0,5,2,85.0
6760,COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC,259.26,53.7,314.0,19,0,5,3,177.0
6763,C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=O,208.21,34.1,289.0,16,0,2,0,209.0
6769,CCOC(=O)OC1=C(C=C(C=C1OC)C(=O)O[C@@H]2C[C@@H]3CN4CCC5=C([C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC)NC6=C5C=CC(=C6)OC)OC,666.7,144.0,1130.0,48,1,12,13,177.0
6772,CCC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,236.26,34.1,360.0,18,0,2,1,109.5
6773,CC1=CC2=C(C=C1)C(=O)C3=CC=CC=C3C2=O,222.24,34.1,347.0,17,0,2,0,177.0
6777,C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3,330.4,52.6,381.0,24,0,4,6,66.0
6778,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2C(=O)OC3=CC=CC=C3,318.3,52.6,381.0,24,0,4,6,73.0
6780,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2=O,208.21,34.1,261.0,16,0,2,0,286.0
6781,CCOC(=O)C1=CC=CC=C1C(=O)OCC,222.24,52.6,223.0,16,0,4,6,-40.5
6786,CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCC,334.4,52.6,320.0,24,0,4,14,-58.0
6788,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCC,446.7,52.6,420.0,32,0,4,22,2.5
6796,C1=CC=C2C(=C1)C=CC3=C2C=CC=N3,179.22,12.9,201.0,14,0,1,0,94.0
6799,C1=CC=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)O,232.66,37.3,248.0,16,1,2,2,95.3
6800,CCC1=C(C(=C(C(=C1Br)Br)Br)Br)Br,500.64,0.0,158.0,13,0,0,1,138.0
6805,C1=CC(=C(C(=C1Cl)CC(=O)O)Cl)Cl,239.5,37.3,198.0,13,1,2,2,161.0
6808,C1C=CCC2C1C(=O)NC2=O,151.16,46.2,221.0,11,1,2,0,137.0
6809,C1=CC=C2C(=C1)C(=O)NC2=O,147.13,46.2,190.0,11,1,2,0,238.0
6810,C1C=CCC2C1C(=O)OC2=O,152.15,43.4,218.0,11,0,3,0,102.0
6811,C1=CC=C2C(=C1)C(=O)OC2=O,148.11,43.4,187.0,11,0,3,0,131.07
6813,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O,226.23,54.4,292.0,17,1,3,3,127.0
6815,CCCC(C1=CC(=C(C=C1C)O)C(C)(C)C)C2=CC(=C(C=C2C)O)C(C)(C)C,382.6,40.5,444.0,28,2,2,6,209.0
6821,CC1=CC(=CC=C1)NC(=O)C2=CC=CC=C2C(=O)O,255.27,66.4,342.0,19,2,3,3,150.0
6822,COC1=CC(=C2C(=C1)C=CC=N2)[N+](=O)[O-],204.18,67.9,241.0,15,0,4,1,159.0
6824,C1=CC=C(C=C1)N=NC2=C(C=CC3=CC=CC=C32)N,247.29,50.7,309.0,19,1,3,2,103.0
6826,CNC1=CC=CC=C1C(=O)OC,165.19,38.3,159.0,12,1,3,3,19.0
6829,C1=CC=C(C=C1)C2=CC=CC=C2[N+](=O)[O-],199.2,45.8,218.0,15,0,2,1,37.2
6835,COC1=CC=CC=C1C2=CC=CC=C2,184.23,9.2,161.0,14,0,1,2,29.0
6836,CCN1C2=CC=CC=C2C3=CC=CC=C31,195.26,4.9,203.0,15,0,0,1,68.0
6837,C1=CC=C(C=C1)C(C#N)C2=CC=CC=C2,193.24,23.8,207.0,15,0,1,2,74.3
6838,C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,198.22,32.7,178.0,15,0,3,2,66.57
6839,CN1C(=O)CC(C1=O)C2=CC=CC=C2,189.21,37.4,256.0,14,0,2,1,72.0
6844,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O,188.18,57.5,227.0,14,2,3,1,195.0
6845,C1=CC=C2C(=C1)C=CC=C2CCl,176.64,0.0,144.0,12,0,0,1,32.0
6853,C1C2=CC=CC=C2C3=CC=CC=C31,166.22,0.0,165.0,13,0,0,0,114.78
6855,C1=CC=C(C=C1)C(=O)OC2=CC=CC3=C2N=CC=C3,249.26,39.2,312.0,19,0,3,3,119.0
6856,C1=CC=C2C(=C1)C3=C(O2)C=CC(=C3)Br,247.09,13.1,218.0,14,0,1,0,110.0
6857,CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C,272.4,25.4,270.0,20,0,3,7,146.0
6861,C1=CC=C2C(=C1)C=CC=C2CC(=O)N,185.22,43.1,214.0,14,1,1,2,184.0
6862,C1=CC=C2C(=C1)C=CC=C2CC(=O)O,186.21,37.3,212.0,14,1,2,2,135.0
6865,C1=CC2=C(C=CC(=C2)O)C(=C1)N,159.18,46.2,160.0,12,2,2,0,190.6
6866,C1=CC2=C(C=CN=C2C=C1Cl)Cl,198.05,12.9,163.0,12,0,1,0,93.0
6872,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O,213.23,49.3,236.0,16,2,2,2,136.5
6877,CCOC(=O)C1=CC=CC=C1N,165.19,52.3,159.0,12,1,3,3,13.0
6880,C1=CC=C(C(=C1)C(=O)OCCO)O,182.17,66.8,169.0,13,2,4,4,37.0
6881,C1=CC=C(C=C1)C=CCOC(=O)C2=CC=CC=C2N,253.29,52.3,308.0,19,1,3,5,61.0
6882,C1=C(C=C(C2=C1N=NO2)[N+](=O)[O-])[N+](=O)[O-],210.1,131.0,286.0,15,0,7,0,158.0
6883,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-],236.14,129.0,268.0,16,0,8,2,70.0
6884,COC1=C(C=C(C=C1Cl)Cl)Cl,211.5,9.2,119.0,11,0,1,1,61.5
6888,CC1=NN(C(=C1)OC(=O)N(C)C)C2=CC=CC=C2,245.28,47.4,290.0,18,0,3,3,50.0
6889,C1=CC2=C(C=C1Br)C(=O)C(=O)N2,226.03,46.2,241.0,12,1,2,0,249.5
6890,CN(C)CC1=CNC2=CC=CC=C21,174.24,19.0,168.0,13,1,1,2,138.5
6893,CC1=C(C(=CC=C1)N)C,121.18,26.0,90.6,9,1,1,0,2.0
6894,CC1=C(C=CC=C1Cl)N,141.6,26.0,94.9,9,1,1,0,1.0
6896,CC1=C(C(=CC=C1)C)N,121.18,26.0,80.6,9,1,1,0,11.2
6897,CC1=C(C(=CC=C1)Cl)N,141.6,26.0,94.9,9,1,1,0,2.0
6899,C1=CC(=C(C(=C1)Cl)O)Cl,163.0,20.2,87.1,9,1,1,0,68.5
6904,C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,180.16,118.0,147.0,12,5,6,5,165.0
6906,CC1=C(C(=C(C(=C1Br)Br)Br)Br)Br,486.62,0.0,146.0,12,0,0,0,288.0
6908,CC1=C(C(=C(C(=C1C)C)C)C)C,162.27,0.0,91.6,12,0,0,0,166.5
6913,CC1=CC(=C(C(=C1)C)N)C,135.21,26.0,99.3,10,1,1,0,-5.0
6914,C1=C(C=C(C(=C1Cl)O)Cl)Cl,197.4,20.2,108.0,10,1,1,0,69.17
6916,CCN(CC)C(=O)Cl,135.59,20.3,80.5,8,0,1,2,-32.0
6917,C=CN1CCCC1=O,111.14,20.3,120.0,8,0,1,1,13.45
6919,C1=COC(=C1)C(=O)O,112.08,50.4,99.8,8,1,3,1,133.5
6923,CC(C)(C)C1=CC=CC=C1O,150.22,20.2,123.0,11,1,1,1,-6.8
6928,CCC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)CC)C(C)(C)C)O,368.6,40.5,416.0,27,2,2,6,120.5
6930,CCC1=CC2=C(C=C1C(=O)C)C(CCC2(C)C)(C)C,258.399,17.1,353.0,19,0,1,2,46.5
6937,CC1=CC(=C(C=C1)C(C)(C)C)O,164.24,20.2,146.0,12,1,1,1,46.25
6940,C1=CC=C(C(=C1)C(=O)O)Br,201.02,37.3,136.0,10,1,2,1,150.0
6941,C1=CC=C(C(=C1)C(=O)O)I,248.02,37.3,136.0,10,1,2,1,163.0
6943,CC(C)C1=CC=CC=C1O,136.19,20.2,98.9,10,1,1,1,15.5
6945,C1=CC=C(C(=C1)[N+](=O)[O-])Cl,157.55,45.8,134.0,10,0,2,0,32.5
6946,C1=CC=C(C(=C1)N)[N+](=O)[O-],138.12,71.8,132.0,10,1,3,0,71.0
6947,C1=CC=C(C(=C1)[N+](=O)[O-])O,139.11,66.0,131.0,10,1,3,0,44.8
6948,C1=C(C=C(C(=C1C(=O)O)I)I)I,499.81,37.3,186.0,12,1,2,1,225.0
6950,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O,240.21,112.0,298.0,17,1,5,2,40.0
6952,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])Cl,218.55,112.0,226.0,14,1,5,0,81.0
6953,C1=C(C=C(C(=C1[N+](=O)[O-])Cl)[N+](=O)[O-])[N+](=O)[O-],247.55,138.0,296.0,16,0,6,0,83.0
6955,C1=CC=C(C(=C1)C(=O)Cl)C(=O)Cl,203.02,34.1,181.0,12,0,2,2,15.5
6956,C1=CC=C(C(=C1)C(=O)N)C(=O)N,164.16,86.2,181.0,12,2,2,2,222.0
6961,C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,254.15,149.0,327.0,18,4,8,4,276.0
6969,C1=CC2=C(C=C1[N+](=O)[O-])C(=O)NC2=O,192.13,92.0,309.0,14,1,4,0,201.0
6971,CC(=O)NC1=CC=CC=C1C(=O)O,179.17,66.4,215.0,13,2,3,2,185.5
6973,CC1=CC(=C(C=C1)O)C(=O)O,152.15,57.5,155.0,11,2,3,1,151.0
6974,CC1=CC(=C(C=C1)C)[N+](=O)[O-],151.16,45.8,153.0,11,0,2,0,-25.0
6975,CC1=C(C=C(C=C1)Cl)[N+](=O)[O-],171.58,45.8,157.0,11,0,2,0,38.0
6976,CC1=CC(=C(C=C1)Cl)[N+](=O)[O-],171.58,45.8,157.0,11,0,2,0,7.0
6977,C1=CC(=C(C=C1Cl)[N+](=O)[O-])Cl,192.0,45.8,159.0,11,0,2,0,55.67
6979,C1=CC(=C(C=C1Cl)[N+](=O)[O-])N,172.57,71.8,159.0,11,1,3,0,116.5
6980,C1=CC(=C(C=C1Cl)[N+](=O)[O-])O,173.55,66.0,158.0,11,1,3,0,88.5
6982,CC1=CC(=C(C=C1Cl)C(C)C)O,184.66,20.2,147.0,12,1,1,1,63.0
6983,C1=C(C(=CC(=C1Cl)Cl)Cl)[N+](=O)[O-],226.4,45.8,184.0,12,0,2,0,57.5
6991,CC1=CC(=C(C=C1)[N+](=O)[O-])C,151.16,45.8,153.0,11,0,2,0,9.0
6992,CC1=CC=CC=C1CBr,185.06,0.0,80.6,9,0,0,1,21.0
6993,CC1=CC=CC=C1CN,121.18,26.0,80.6,9,1,1,1,-30.0
6994,CC1=CC=CC=C1CO,122.16,20.2,80.6,9,1,1,1,38.0
6995,CCC1=CC=CC=C1Cl,140.61,0.0,80.6,9,0,0,1,-82.7
6996,C1=CC=C(C(=C1)C=O)Cl,140.56,17.1,103.0,9,0,1,1,12.23
6997,CCC1=CC=CC=C1O,122.16,20.2,80.6,9,1,1,1,18.0
7003,C1=CC=C2C(=C1)C=CC=C2Cl,162.61,0.0,133.0,11,0,0,0,-2.43
7004,C1=CC=C2C(=C1)C=CC=C2I,254.07,0.0,133.0,11,0,0,0,4.2
7007,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl,267.5,26.3,219.0,15,0,2,3,87.5
7010,CCC(C)C(C1=CC=CC=C1)C(=O)OCC[N+](C)(CC)CC.[Br-],386.4,26.3,319.0,23,0,3,10,101.5
7012,CCC(C1=CC=CC=C1)C(=O)O,164.2,37.3,148.0,12,1,2,3,47.5
7015,C1=CC=C(C=C1)C2=CC=CC=C2N,169.22,26.0,149.0,13,1,1,1,51.0
7016,C1CCC(CC1)C2CCCCC2=O,180.29,17.1,180.0,13,0,1,1,-32.0
7018,C1C2=CC=CC=C2C(=O)C3=CC=CC=C31,194.23,17.1,234.0,15,0,1,0,155.0
7019,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N,194.23,38.9,207.0,15,1,2,0,241.0
7020,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,196.2,26.3,237.0,15,0,2,0,174.0
7024,C1=C(C=C(C(=C1C=O)O)Br)Br,279.91,37.3,151.0,11,1,2,1,86.0
7030,C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Br,261.11,17.1,213.0,15,0,1,2,82.5
7034,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)Cl,251.1,17.1,214.0,16,0,1,2,147.5
7035,C1=CC=C(C=C1)C(C2=CC=CC=C2)Cl,202.68,0.0,137.0,14,0,0,2,20.5
7036,C1=CC=C(C=C1)C(C2=CC=CC=C2)N,183.25,26.0,137.0,14,1,1,2,34.0
7037,C1=CC=C(C=C1)C(C2=CC=CC=C2)O,184.23,20.2,137.0,14,1,1,2,69.0
7038,C1=CC=C(C=C1)C(=O)C2=CC=CC=N2,183.21,30.0,197.0,14,0,2,2,42.0
7039,CC1=CC(=C(C(=C1)CO)O)CO,168.19,60.7,124.0,12,3,3,2,129.0
7040,CC1=C(C=CC=C1N=C=O)N=C=O,174.16,58.9,239.0,13,0,4,2,18.3
7041,COC1=C(C(=CC=C1)OC)O,154.16,38.7,104.0,11,1,3,2,56.5
7043,COC1=CC=CC=C1OC,138.16,18.5,81.3,10,0,2,2,22.5
7045,C1=CC=C2C(=C1)N=CC=N2,130.15,25.8,99.8,10,0,2,0,28.0
7051,CCCCN(C1=CC=CC=C1)C(=O)C,191.27,20.3,173.0,14,0,1,4,24.5
7052,COC1=CC(=C(C=C1)C(=O)O)OC,182.17,55.8,181.0,13,1,4,3,109.0
7053,CC1=C(NC2=CC=CC=C12)C,145.2,15.8,144.0,11,1,0,0,106.0
7055,CC1=CC2=CC=CC=C2C=C1,142.2,0.0,128.0,11,0,0,0,34.67
7059,CC1=CC2=C(C=C1)N=CC=C2,143.18,12.9,133.0,11,0,1,0,-22.0
7060,CC1=NC2=CC=CC=C2C=C1,143.18,12.9,133.0,11,0,1,0,-1.5
7061,CCN(CC)C1=CC=CC=C1,149.23,3.2,91.0,11,0,1,3,-38.53
7062,CCN(CC)C1=CC(=CC=C1)O,165.23,23.5,123.0,12,1,2,3,78.0
7065,C1N(CN(CN1C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,315.4,9.7,298.0,24,0,3,3,144.0
7069,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=C=O)OC)N=C=O,296.28,77.3,415.0,22,0,6,5,114.0
7070,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,253.12,52.0,213.0,16,2,2,1,132.5
7071,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,214.27,104.0,209.0,16,4,4,1,176.0
7072,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=C=O)C)N=C=O,264.28,58.9,384.0,20,0,4,3,71.0
7078,CC(=O)CC(=O)NC1=CC=CC=C1OC,207.23,55.4,240.0,15,1,3,4,86.0
7080,C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,228.3,0.0,236.0,18,0,0,0,357.0
7090,C1CN(NC1=O)C2=CC=CC=C2,162.19,32.299,175.0,12,1,2,1,126.0
7091,C1=CC=C2C=C(C(=CC2=C1)O)O,160.17,40.5,140.0,12,2,2,0,162.0
7092,CC1=CC2=C(C=C1)OC(=O)C=C2,160.17,26.3,220.0,12,0,2,0,76.5
7094,C1CCC(CC1)C2CCCCC2,166.3,0.0,100.0,12,0,0,1,4.0
7097,CC(=O)OC(C1=CC=C(O1)[N+](=O)[O-])OC(=O)C,243.17,112.0,308.0,17,0,7,5,91.0
7099,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N,209.25,64.9,232.0,16,2,3,0,285.0
7101,C1=CC=C(C=C1)C2=CC=C(C=C2)Br,233.1,0.0,141.0,13,0,0,1,91.5
7103,C1=CC=C(C=C1)C2=CC=C(C=C2)O,170.21,20.2,141.0,13,1,1,1,166.0
7105,C1=CC=C(C=C1)C2=CN=C(O2)C3=CC=CC=C3,221.25,26.0,231.0,17,0,2,2,74.0
7107,C1C2=CC=CC=C2OC3=CC=CC=C31,182.22,9.2,181.0,14,0,1,0,100.5
7110,C1=CC(=CC=C1C2=CC=C(C=C2)Br)Br,312.0,0.0,145.0,14,0,0,1,164.0
7112,C1=CC(=CC=C1C2=CC=C(C=C2)O)O,186.21,40.5,145.0,14,2,2,1,283.0
7113,CC(=O)C1=CC=C(C=C1)C2=CC=CC=C2,196.24,17.1,207.0,15,0,1,2,121.0
7114,C1=CC=C(C=C1)C2=CC=C(C=C2)[N+](=O)[O-],199.2,45.8,210.0,15,0,2,1,114.0
7119,COC1=CC2=CC=CC=C2C=C1,158.2,9.2,144.0,12,0,1,1,72.0
7121,COC1=C(C=C(C=C1)C(=O)O)OC,182.17,55.8,181.0,13,1,4,3,181.0
7122,CC(=O)C1=CC2=CC=CC=C2C=C1,170.21,17.1,197.0,13,0,1,1,56.0
7123,C1=CC=C2C=C(C=CC2=C1)C(=O)O,172.18,37.3,200.0,13,1,2,1,185.5
7124,C1=CC=C2C(=C1)C=CC(=N2)C(=O)O,173.17,50.2,205.0,13,1,3,1,156.0
7127,COC1=C(C=C(C=C1)CC=C)OC,178.23,18.5,156.0,13,0,2,4,-4.0
7128,CC=CC1=CC(=C(C=C1)OC)OC,178.23,18.5,166.0,13,0,2,3,18.0
7129,CCOC1=CC2=CC=CC=C2C=C1,172.22,9.2,155.0,13,0,1,2,37.5
7134,COC1=CC=CC=C1CC(=O)O,166.17,46.5,156.0,12,1,3,3,124.0
7135,CC(=O)NC1=CC=CC=C1OC,165.19,38.3,159.0,12,1,2,2,87.5
7136,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,206.24,35.5,225.0,15,0,3,5,30.5
7138,CC1=CC2=C(C=C1)C=CC(=N2)C,157.21,12.9,155.0,12,0,1,0,61.0
7139,COC1=C(C=C(C=C1)CC(=O)O)OC,196.2,55.8,193.0,14,1,4,4,96.0
7141,C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)O,235.28,32.299,260.0,18,2,2,2,140.0
7142,C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)NC4=CC5=CC=CC=C5C=C4,360.4,24.1,439.0,28,2,2,4,235.0
7143,COC1=C(C=CC(=C1)Cl)N,157.6,35.2,110.0,10,1,2,1,52.0
7144,CC1=CC(=C(C=C1)O)OC,138.16,29.5,103.0,10,1,2,1,5.5
7145,C1=CC=C(C=C1)C(CBr)Br,263.96,0.0,87.3,10,0,0,2,75.0
7149,C1=CC=C(C=C1)C(CO)O,138.16,40.5,87.3,10,2,2,2,67.5
7152,C(CO)N(CC(=O)O)CC(=O)O,177.16,98.1,153.0,12,3,6,6,178.0
7153,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,214.64,46.5,208.0,14,1,3,3,94.25
7154,CC1=CC=CC=C1NC(=O)CC(=O)C,191.23,46.2,225.0,14,1,2,3,105.0
7155,CC1=CC=CC=C1N=C(N)N=C(N)N,191.23,103.0,242.0,14,3,1,2,144.0
7156,CC(=O)CC(=O)NC1=CC=CC=C1Cl,211.64,46.2,230.0,14,1,2,3,105.0
7157,C=CCN(CC=C)C(=O)CCl,173.64,20.3,146.0,11,0,1,5,145.0
7158,CC(C(=O)O)OC1=CC(=C(C=C1Cl)Cl)Cl,269.5,46.5,237.0,15,1,3,3,181.6
7160,CC(C)OC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,297.6,35.5,260.0,17,0,3,5,45.0
7161,CCCCOC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,311.6,35.5,263.0,18,0,3,7,28.5
7165,CCOC(=O)C1=CC=CC=C1,150.17,26.3,126.0,11,0,2,3,-34.0
7166,CC(=O)CC(=O)C1=CC=CC=C1,162.18,34.1,178.0,12,0,2,3,56.0
7167,C1=CC=C(C=C1)C(=O)OC(=O)C2=CC=CC=C2,226.23,43.4,245.0,17,0,3,4,42.5
7168,C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2,197.23,29.1,203.0,15,1,1,2,163.0
7169,C1=CC=C(C=C1)C(=O)OC2=CC=CC=C2,198.22,26.3,201.0,15,0,2,3,71.0
7172,CNCC(C1=CC=C(C=C1)O)O,167.2,52.5,122.0,12,3,3,3,184.5
7173,CC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl,263.11,35.5,233.0,16,0,3,5,5.0
7174,CCCOC(=O)C1=CC=C(C=C1)N,179.22,52.3,162.0,13,1,3,4,75.0
7175,CCCOC(=O)C1=CC=C(C=C1)O,180.2,46.5,160.0,13,1,3,4,96.55
7176,CC(C)COC(=O)C1=CC=C(C=C1)N,193.24,52.3,184.0,14,1,3,4,64.5
7183,CCN(CC)CCOC(=O)C1=CC=C(C=C1)OCC,265.35,38.8,246.0,19,0,4,9,173.0
7184,CCCCOC(=O)C1=CC=C(C=C1)O,194.23,46.5,171.0,14,1,3,5,68.5
7196,C1OC2=C(O1)C=C(C=C2)C(=O)O,166.13,55.8,192.0,12,1,4,1,229.0
7200,C1=CC=C(C(=C1)C=NO)O,137.14,52.8,125.0,10,2,3,1,57.0
7202,CC1=CC=CC=C1NC=O,135.16,29.1,114.0,10,1,1,1,62.0
7204,CC1=C(C=CC(=C1)Cl)OCC(=O)O,200.62,46.5,184.0,13,1,3,3,120.0
7206,CCCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,277.14,35.5,236.0,17,0,3,7,9.0
7207,CC1=C(C=CC(=C1)Cl)OCCCC(=O)O,228.67,46.5,208.0,15,1,3,5,100.0
7208,C1=CC=C(C=C1)C(=O)OCCOC2=C(C=C(C=C2)Cl)Cl,311.2,35.5,306.0,20,0,3,6,66.0
7211,CCCC(C(CC)CO)O,146.23,40.5,73.7,10,2,2,5,-40.0
7212,C1=CC(=C(C=C1Cl)Cl)CCl,195.5,0.0,105.0,10,0,0,1,-2.6
7213,C1=CC(=C(C=C1O)O)C=O,138.12,57.5,124.0,10,2,3,1,135.0
7214,CCC(=CC)C(=O)NC(=O)N,156.18,72.2,197.0,11,2,2,2,198.0
7217,CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,346.5,71.1,292.0,24,0,6,17,-10.0
